"maria_ward::match";"thomas_bertram::match"
"bertram::was";"william::were"
"bertram::were";"william::was"
"bertram::were";"william::were"
"lady_bertram::calmness";"lady_bertram::him"
"norris::matter";"norris::take"
"crawford::after";"crawford::meant"
"crawford::meant";"crawford::was"
"fanny::will";"mary::will"
"crawford::decided";"william::decided"
"crawford::him";"crawford::take"
"crawford::herself";"crawford::matter"
"fanny::#-forbear";"fanny::were"
"fanny::#-forbear";"norris::#-forbear"
"fanny::#-forbear";"norris::were"
"fanny::were";"norris::#-forbear"
"fanny::were";"norris::were"
"norris::#-forbear";"norris::were"
"norris::herself";"norris::will"
"fanny::now";"fanny::satisfactory"
"crawford::after";"thomas::after"
"thomas::hardly";"thomas::seen"
"thomas::score";"thomas::was"
"crawford::#-was";"julia::#-was"
"crawford::#-was";"maria::#-was"
"julia::#-was";"maria::#-was"
"thomas::came";"thomas::cold"
"thomas::came";"thomas::sternness"
"thomas::cold";"thomas::sternness"
"thomas::mind";"thomas::tone"
"thomas::mind";"thomas::was"
"crawford::unhappy";"crawford::were"
"thomas::came";"thomas::who"
"fanny::recommended";"thomas::recommended"
"henry_crawford::#-was";"henry_crawford::after"
"henry_crawford::#-was";"henry_crawford::herself"
"henry_crawford::after";"henry_crawford::herself"
"crawford::want";"crawford::was"
"crawford::over";"crawford::wondering"
"crawford::was";"crawford::wondering"
"crawford::him";"crawford::seen"
"crawford::him";"thomas::seen"
"crawford::seen";"thomas::him"
"crawford::seen";"thomas::seen"
"thomas::him";"thomas::seen"
"crawford::attachment";"crawford::herself"
"fanny::delay";"fanny::herself"
"fanny::delay";"norris::delay"
"fanny::delay";"norris::herself"
"fanny::delay";"thomas::delay"
"fanny::delay";"thomas::herself"
"fanny::herself";"norris::delay"
"fanny::herself";"thomas::delay"
"fanny::herself";"thomas::herself"
"norris::delay";"norris::herself"
"norris::delay";"thomas::delay"
"norris::delay";"thomas::herself"
"norris::herself";"thomas::delay"
"thomas::delay";"thomas::herself"
"bertram::talkative";"bertram::was"
"crawford::him";"crawford::woman"
"william::master";"william::was"
"crawford::called";"crawford::score"
"crawford::called";"edmund::called"
"crawford::called";"edmund::him"
"crawford::called";"edmund::score"
"crawford::called";"edmund::was"
"crawford::called";"thomas::called"
"crawford::called";"thomas::him"
"crawford::called";"thomas::score"
"crawford::called";"thomas::was"
"crawford::him";"crawford::score"
"crawford::him";"edmund::called"
"crawford::him";"edmund::score"
"crawford::him";"edmund::was"
"crawford::him";"thomas::called"
"crawford::him";"thomas::score"
"crawford::score";"crawford::was"
"crawford::score";"edmund::called"
"crawford::score";"edmund::him"
"crawford::score";"edmund::score"
"crawford::score";"edmund::was"
"crawford::score";"thomas::called"
"crawford::score";"thomas::him"
"crawford::score";"thomas::score"
"crawford::score";"thomas::was"
"crawford::was";"edmund::called"
"crawford::was";"edmund::him"
"crawford::was";"edmund::score"
"crawford::was";"thomas::called"
"crawford::was";"thomas::score"
"edmund::called";"edmund::him"
"edmund::called";"edmund::score"
"edmund::called";"thomas::called"
"edmund::called";"thomas::him"
"edmund::called";"thomas::score"
"edmund::called";"thomas::was"
"edmund::him";"edmund::score"
"edmund::him";"thomas::called"
"edmund::him";"thomas::score"
"edmund::score";"edmund::was"
"edmund::score";"thomas::called"
"edmund::score";"thomas::him"
"edmund::score";"thomas::score"
"edmund::score";"thomas::was"
"edmund::was";"thomas::called"
"edmund::was";"thomas::score"
"thomas::called";"thomas::him"
"thomas::called";"thomas::score"
"thomas::him";"thomas::score"
"fanny::often";"fanny::was"
"cromwell::were";"cromwell::will"
"bertram::came";"bertram::him"
"crawford::closed";"crawford::him"
"crawford::closed";"crawford::over"
"crawford::closed";"crawford::was"
"crawford::closed";"crawford::were"
"crawford::closed";"edmund::closed"
"crawford::closed";"edmund::him"
"crawford::closed";"edmund::over"
"crawford::closed";"edmund::was"
"crawford::closed";"edmund::were"
"crawford::him";"crawford::over"
"crawford::him";"edmund::closed"
"crawford::him";"edmund::over"
"crawford::him";"edmund::were"
"crawford::over";"crawford::were"
"crawford::over";"edmund::closed"
"crawford::over";"edmund::him"
"crawford::over";"edmund::over"
"crawford::over";"edmund::was"
"crawford::over";"edmund::were"
"crawford::was";"edmund::closed"
"crawford::was";"edmund::over"
"crawford::were";"edmund::closed"
"crawford::were";"edmund::him"
"crawford::were";"edmund::over"
"edmund::closed";"edmund::him"
"edmund::closed";"edmund::over"
"edmund::closed";"edmund::was"
"edmund::closed";"edmund::were"
"edmund::him";"edmund::over"
"edmund::over";"edmund::were"
"edmund::herself";"fanny::him"
"edmund::herself";"fanny::was"
"edmund::him";"fanny::herself"
"edmund::him";"fanny::was"
"edmund::was";"fanny::herself"
"edmund::was";"fanny::him"
"fanny::herself";"fanny::him"
"crawford::was";"shakespeare::was"
"crawford::was";"shakespeare::will"
"crawford::will";"shakespeare::was"
"crawford::will";"shakespeare::will"
"shakespeare::was";"shakespeare::will"
"fanny::#-was";"fanny::subjects"
"crawford::herself";"fanny::was"
"crawford::was";"fanny::herself"
"crawford::meant";"edmund::meant"
"crawford::meant";"edmund::was"
"crawford::meant";"fanny::meant"
"crawford::meant";"fanny::was"
"crawford::was";"edmund::meant"
"crawford::was";"fanny::meant"
"edmund::meant";"edmund::was"
"edmund::meant";"fanny::was"
"edmund::was";"fanny::meant"
"fanny::meant";"fanny::was"
"crawford::after";"crawford::now"
"baddeley::mind";"baddeley::procession"
"fanny::him";"shakespeare::him"
"fanny::him";"shakespeare::who"
"fanny::him";"shakespeare::will"
"fanny::who";"fanny::will"
"fanny::who";"shakespeare::him"
"fanny::who";"shakespeare::who"
"fanny::who";"shakespeare::will"
"fanny::will";"shakespeare::him"
"fanny::will";"shakespeare::who"
"fanny::will";"shakespeare::will"
"shakespeare::him";"shakespeare::who"
"shakespeare::him";"shakespeare::will"
"shakespeare::who";"shakespeare::will"
"crawford::unthinking";"crawford::was"
"crawford::unthinking";"crawford::were"
"crawford::him";"crawford::unspoilt"
"edmund::was";"edmund::woman"
"crawford::came";"fanny::came"
"fanny::came";"grant::came"
"henry::overheard";"henry::seen"
"henry::overheard";"henry::tribute"
"henry::seen";"henry::tribute"
"crawford::#-was";"crawford::him"
"crawford::#-was";"crawford::idle"
"crawford::#-was";"crawford::taking"
"crawford::him";"crawford::idle"
"crawford::him";"crawford::taking"
"crawford::idle";"crawford::taking"
"crawford::him";"crawford::meant"
"grant::explanation";"grant::now"
"grant::explanation";"grant::was"
"grant::explanation";"grant::were"
"grant::explanation";"henry::explanation"
"grant::explanation";"henry::now"
"grant::explanation";"henry::was"
"grant::explanation";"henry::were"
"grant::now";"grant::was"
"grant::now";"grant::were"
"grant::now";"henry::explanation"
"grant::now";"henry::now"
"grant::now";"henry::was"
"grant::now";"henry::were"
"grant::was";"henry::explanation"
"grant::was";"henry::now"
"grant::were";"henry::explanation"
"grant::were";"henry::now"
"henry::explanation";"henry::now"
"henry::explanation";"henry::was"
"henry::explanation";"henry::were"
"henry::now";"henry::was"
"henry::now";"henry::were"
"crawford::hasty";"crawford::measure"
"crawford::mind";"crawford::recommended"
"crawford::alarm";"crawford::light"
"crawford::alarm";"crawford::was"
"crawford::alarm";"edmund::alarm"
"crawford::alarm";"edmund::light"
"crawford::alarm";"edmund::was"
"crawford::light";"crawford::was"
"crawford::light";"edmund::alarm"
"crawford::light";"edmund::light"
"crawford::light";"edmund::was"
"crawford::was";"edmund::alarm"
"crawford::was";"edmund::light"
"edmund::alarm";"edmund::light"
"edmund::alarm";"edmund::was"
"edmund::light";"edmund::was"
"crawford::fearful";"edmund::fearful"
"crawford::fearful";"edmund::was"
"crawford::fearful";"edmund::were"
"crawford::was";"edmund::fearful"
"crawford::were";"edmund::fearful"
"edmund::fearful";"edmund::was"
"edmund::fearful";"edmund::were"
"crawford::change";"crawford::herself"
"crawford::change";"crawford::ideas"
"crawford::change";"crawford::mind"
"crawford::change";"crawford::was"
"crawford::herself";"crawford::ideas"
"crawford::herself";"crawford::mind"
"crawford::ideas";"crawford::mind"
"crawford::ideas";"crawford::was"
"anhalt::him";"anhalt::now"
"fanny::him";"thomas::now"
"fanny::now";"thomas::him"
"thomas::him";"thomas::now"
"fanny::just";"thomas::just"
"edmund::excellent";"fanny::excellent"
"edmund::excellent";"lady_bertram::excellent"
"edmund::excellent";"norris::excellent"
"edmund::excellent";"thomas::excellent"
"edmund::excellent";"tom::excellent"
"fanny::excellent";"lady_bertram::excellent"
"fanny::excellent";"norris::excellent"
"fanny::excellent";"thomas::excellent"
"fanny::excellent";"tom::excellent"
"lady_bertram::excellent";"norris::excellent"
"lady_bertram::excellent";"thomas::excellent"
"lady_bertram::excellent";"tom::excellent"
"norris::excellent";"thomas::excellent"
"norris::excellent";"tom::excellent"
"thomas::excellent";"tom::excellent"
"fraser::after";"fraser::now"
"fraser::him";"henry::him"
"fraser::unhappy";"fraser::were"
"fraser::unhappy";"janet::unhappy"
"fraser::unhappy";"janet::were"
"fraser::unhappy";"margaret::unhappy"
"fraser::unhappy";"margaret::were"
"fraser::were";"janet::unhappy"
"fraser::were";"janet::were"
"fraser::were";"margaret::unhappy"
"fraser::were";"margaret::were"
"janet::unhappy";"janet::were"
"janet::unhappy";"margaret::unhappy"
"janet::unhappy";"margaret::were"
"janet::were";"margaret::unhappy"
"janet::were";"margaret::were"
"margaret::unhappy";"margaret::were"
"janet::match";"janet::was"
"fraser::attachment";"grant::attachment"
"fraser::attachment";"janet::attachment"
"fraser::attachment";"margaret::attachment"
"grant::attachment";"janet::attachment"
"grant::attachment";"margaret::attachment"
"janet::attachment";"margaret::attachment"
"flora::horrid";"flora::jilted"
"flora::horrid";"flora::who"
"flora::horrid";"rushworth::horrid"
"flora::horrid";"rushworth::jilted"
"flora::horrid";"rushworth::who"
"flora::horrid";"stornaway::horrid"
"flora::horrid";"stornaway::jilted"
"flora::horrid";"stornaway::who"
"flora::jilted";"flora::who"
"flora::jilted";"rushworth::horrid"
"flora::jilted";"rushworth::jilted"
"flora::jilted";"rushworth::who"
"flora::jilted";"stornaway::horrid"
"flora::jilted";"stornaway::jilted"
"flora::jilted";"stornaway::who"
"flora::who";"rushworth::horrid"
"flora::who";"rushworth::jilted"
"flora::who";"rushworth::who"
"flora::who";"stornaway::horrid"
"flora::who";"stornaway::jilted"
"flora::who";"stornaway::who"
"rushworth::horrid";"rushworth::jilted"
"rushworth::horrid";"rushworth::who"
"rushworth::horrid";"stornaway::horrid"
"rushworth::horrid";"stornaway::jilted"
"rushworth::horrid";"stornaway::who"
"rushworth::jilted";"rushworth::who"
"rushworth::jilted";"stornaway::horrid"
"rushworth::jilted";"stornaway::jilted"
"rushworth::jilted";"stornaway::who"
"rushworth::who";"stornaway::horrid"
"rushworth::who";"stornaway::jilted"
"rushworth::who";"stornaway::who"
"stornaway::horrid";"stornaway::jilted"
"stornaway::horrid";"stornaway::who"
"stornaway::jilted";"stornaway::who"
"flora::now";"flora::was"
"flora::now";"rushworth::now"
"flora::now";"rushworth::was"
"flora::now";"stornaway::now"
"flora::now";"stornaway::was"
"flora::was";"rushworth::now"
"flora::was";"rushworth::was"
"flora::was";"stornaway::now"
"flora::was";"stornaway::was"
"rushworth::now";"stornaway::now"
"rushworth::now";"stornaway::was"
"rushworth::was";"stornaway::now"
"rushworth::was";"stornaway::was"
"stornaway::now";"stornaway::was"
"fanny::was";"fanny::will"
"crawford::called";"crawford::excellent"
"crawford::called";"crawford::leave"
"crawford::called";"crawford::take"
"crawford::called";"crawford::who"
"crawford::called";"mary::called"
"crawford::called";"mary::excellent"
"crawford::called";"mary::leave"
"crawford::called";"mary::take"
"crawford::called";"mary::was"
"crawford::called";"mary::who"
"crawford::called";"william::called"
"crawford::called";"william::excellent"
"crawford::called";"william::leave"
"crawford::called";"william::take"
"crawford::called";"william::was"
"crawford::called";"william::who"
"crawford::excellent";"crawford::leave"
"crawford::excellent";"crawford::take"
"crawford::excellent";"crawford::was"
"crawford::excellent";"crawford::who"
"crawford::excellent";"mary::called"
"crawford::excellent";"mary::excellent"
"crawford::excellent";"mary::leave"
"crawford::excellent";"mary::take"
"crawford::excellent";"mary::was"
"crawford::excellent";"mary::who"
"crawford::excellent";"william::called"
"crawford::excellent";"william::excellent"
"crawford::excellent";"william::leave"
"crawford::excellent";"william::take"
"crawford::excellent";"william::was"
"crawford::excellent";"william::who"
"crawford::leave";"crawford::take"
"crawford::leave";"crawford::who"
"crawford::leave";"mary::called"
"crawford::leave";"mary::excellent"
"crawford::leave";"mary::leave"
"crawford::leave";"mary::take"
"crawford::leave";"mary::was"
"crawford::leave";"mary::who"
"crawford::leave";"william::called"
"crawford::leave";"william::excellent"
"crawford::leave";"william::leave"
"crawford::leave";"william::take"
"crawford::leave";"william::was"
"crawford::leave";"william::who"
"crawford::take";"crawford::who"
"crawford::take";"mary::called"
"crawford::take";"mary::excellent"
"crawford::take";"mary::leave"
"crawford::take";"mary::take"
"crawford::take";"mary::was"
"crawford::take";"mary::who"
"crawford::take";"william::called"
"crawford::take";"william::excellent"
"crawford::take";"william::leave"
"crawford::take";"william::take"
"crawford::take";"william::was"
"crawford::take";"william::who"
"crawford::was";"mary::called"
"crawford::was";"mary::excellent"
"crawford::was";"mary::leave"
"crawford::was";"mary::take"
"crawford::was";"mary::was"
"crawford::was";"mary::who"
"crawford::was";"william::called"
"crawford::was";"william::excellent"
"crawford::was";"william::leave"
"crawford::was";"william::take"
"crawford::who";"mary::called"
"crawford::who";"mary::excellent"
"crawford::who";"mary::leave"
"crawford::who";"mary::take"
"crawford::who";"mary::was"
"crawford::who";"mary::who"
"crawford::who";"william::called"
"crawford::who";"william::excellent"
"crawford::who";"william::leave"
"crawford::who";"william::take"
"mary::called";"mary::excellent"
"mary::called";"mary::leave"
"mary::called";"mary::take"
"mary::called";"mary::was"
"mary::called";"mary::who"
"mary::called";"william::called"
"mary::called";"william::excellent"
"mary::called";"william::leave"
"mary::called";"william::take"
"mary::called";"william::was"
"mary::called";"william::who"
"mary::excellent";"mary::leave"
"mary::excellent";"mary::take"
"mary::excellent";"mary::was"
"mary::excellent";"mary::who"
"mary::excellent";"william::called"
"mary::excellent";"william::excellent"
"mary::excellent";"william::leave"
"mary::excellent";"william::take"
"mary::excellent";"william::was"
"mary::excellent";"william::who"
"mary::leave";"mary::take"
"mary::leave";"mary::was"
"mary::leave";"mary::who"
"mary::leave";"william::called"
"mary::leave";"william::excellent"
"mary::leave";"william::leave"
"mary::leave";"william::take"
"mary::leave";"william::was"
"mary::leave";"william::who"
"mary::take";"mary::was"
"mary::take";"mary::who"
"mary::take";"william::called"
"mary::take";"william::excellent"
"mary::take";"william::leave"
"mary::take";"william::take"
"mary::take";"william::was"
"mary::take";"william::who"
"mary::was";"mary::who"
"mary::was";"william::called"
"mary::was";"william::excellent"
"mary::was";"william::leave"
"mary::was";"william::take"
"mary::was";"william::was"
"mary::was";"william::who"
"mary::who";"william::called"
"mary::who";"william::excellent"
"mary::who";"william::leave"
"mary::who";"william::take"
